time,state,measured_state,passed_time_in_NORMAL,passed_time_in_DEGRADED,passed_time_in_CRITICAL,passed_time_in_FAILURE,mean_reaction_time_degraded,mean_reaction_time_critical,total_maintenances,total_maintenance_time,unnecessary_maintenances,total_broker_messages,upkeep_broker_messages,necessary_upkeep_broker_messages,available_teams,time_with_available_teams,time_without_available_teams,correct_role_inference,incorrect_role_inference,correct_state_inference,incorrect_state_inference
9000000,NORMAL:0,0.0010131712259371832,9000000,0,0,0,8000.0,0,4,0,1,248150,4,3,2,9000000,0,0,248150,0,248150
9060000,NORMAL:0,0.0010131712259371832,9060000,0,0,0,8000.0,0,4,0,1,249804,4,3,2,9060000,0,0,249804,0,249804
9120000,NORMAL:0,0.0010131712259371832,9120000,0,0,0,8000.0,0,4,0,1,251459,4,3,2,9120000,0,0,251459,0,251459
9180000,NORMAL:0,0.0010131712259371832,9180000,0,0,0,8000.0,0,4,0,1,253114,4,3,2,9180000,0,0,253114,0,253114
9240000,NORMAL:0,0.0010131712259371832,9240000,0,0,0,8000.0,0,4,0,1,254768,4,3,2,9240000,0,0,254768,0,254768
9300000,NORMAL:0,0.0010131712259371832,9300000,0,0,0,8000.0,0,4,0,1,256424,4,3,2,9300000,0,0,256424,0,256424
9360000,NORMAL:0,0.0010131712259371832,9360000,0,0,0,8000.0,0,4,0,1,258078,4,3,2,9360000,0,0,258078,0,258078
9420000,NORMAL:0,0.0010131712259371832,9420000,0,0,0,8000.0,0,4,0,1,259732,4,3,2,9420000,0,0,259732,0,259732
9480000,NORMAL:0,0.0010131712259371832,9480000,0,0,0,8000.0,0,4,0,1,261388,4,3,2,9480000,0,0,261388,0,261388
9540000,NORMAL:0,0.0010131712259371832,9540000,0,0,0,8000.0,0,4,0,1,263041,4,3,2,9540000,0,0,263041,0,263041
9600000,NORMAL:0,0.0010131712259371832,9600000,0,0,0,8000.0,0,4,0,1,264697,4,3,2,9600000,0,0,264697,0,264697
9660000,NORMAL:0,0.0010131712259371832,9660000,0,0,0,8000.0,0,4,0,1,266351,4,3,2,9660000,0,0,266351,0,266351
9720000,NORMAL:0,0.0010131712259371832,9720000,0,0,0,8000.0,0,4,0,1,268006,4,3,2,9720000,0,0,268006,0,268006
9780000,NORMAL:0,0.0010131712259371832,9780000,0,0,0,8000.0,0,4,0,1,269661,4,3,2,9780000,0,0,269661,0,269661
9840000,NORMAL:0,0.0010131712259371832,9840000,0,0,0,8000.0,0,4,0,1,271316,4,3,2,9840000,0,0,271316,0,271316
9900000,NORMAL:0,0.0010131712259371832,9900000,0,0,0,8000.0,0,4,0,1,272970,4,3,2,9900000,0,0,272970,0,272970
9960000,NORMAL:0,0.0010131712259371832,9960000,0,0,0,8000.0,0,4,0,1,274624,4,3,2,9960000,0,0,274624,0,274624
10020000,NORMAL:0,0.0010131712259371832,10020000,0,0,0,8000.0,0,4,0,1,276279,4,3,2,10020000,0,0,276279,0,276279
10080000,NORMAL:0,0.0010131712259371832,10080000,0,0,0,8000.0,0,4,0,1,277934,4,3,2,10080000,0,0,277934,0,277934
10140000,NORMAL:0,0.0010131712259371832,10140000,0,0,0,7250.0,0,5,0,1,279589,5,4,1,10140000,0,0,279589,0,279589
10200000,NORMAL:0,0.0010131712259371832,10200000,0,0,0,7250.0,0,5,0,1,281243,5,4,1,10200000,0,0,281243,0,281243
10260000,NORMAL:0,0.0010131712259371832,10260000,0,0,0,7250.0,0,5,0,1,282897,5,4,1,10260000,0,0,282897,0,282897
10320000,NORMAL:0,0.0010131712259371832,10320000,0,0,0,7400.0,0,6,24000,1,284553,6,5,0,10296000,24000,0,284553,0,284553
10380000,NORMAL:0,0.0010131712259371832,10380000,0,0,0,7400.0,0,6,84000,1,286207,6,5,0,10296000,84000,0,286207,0,286207
10440000,NORMAL:0,0.0010131712259371832,10440000,0,0,0,7400.0,0,6,144000,1,287863,6,5,0,10296000,144000,0,287863,0,287863
10500000,NORMAL:0,0.0010131712259371832,10500000,0,0,0,7400.0,0,6,204000,1,289515,6,5,0,10296000,204000,0,289515,0,289515
